tick,t_sec,loop_dt_ms,infer_ms,history_valid,history_full,control_enabled,single_obs,raw_action,desired_abs,clipped_abs,cmd_sent_abs,cmd_minus_pos,cmd_delta,max_track_err,clamp_count,imu_fresh,motors_fresh,motor_pos_abs,motor_vel_abs,motor_torque
488,9.79389,20.0609,0,10,1,0,"0,-0,0,0.00269464,-0.000718698,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.00385918,0.0946655,-0.0637817,0.0181274,0.0476685,-0.000671387,-0.020813,-0.0181274,0.15778,0.00443027,0.0253733,-0.0543714,0.0165128,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76059","0.0946655,-0.0637817,0.0181274,0.0476685,-0.000671387,-0.020813,-0.0181274,-0.0758667,0.00738525,0.0422974,-0.0906372,0.0275269","-0.720364,0.888456,0.856291,-0.858366,-0.547081,-0.744747,0.528404,0.738003,-0.0319061,0.0536957,-0.0521393,-0.299091"
489,9.81396,20.064,0,10,1,0,"0,-0,0,0.00276381,-0.000770323,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.0154419,0.140324,-0.0422974,-0.0342407,0.0328979,-0.165836,-0.0986938,-0.0543823,-0.068065,0.0495384,0.0519549,-0.0358449,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.0154419,0.140324,-0.0422974,-0.0342407,0.0328979,-0.165836,-0.0986938,-0.0543823,-0.113464,0.0825806,0.0866089,-0.0597534","-0.718288,0.898832,0.845915,-0.867186,-0.559532,-0.759274,0.52581,0.72607,0.0386505,0.0417633,-0.0713367,-0.272114"
490,9.83402,20.0644,0,10,1,0,"0,-0.00106526,0,0.00277258,-0.000830721,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.00385918,0.00872803,-0.0100708,-0.062439,-0.0409546,0.0409546,-0.120178,-0.0691528,-0.062439,0.0277899,-0.0406779,-0.072898,0.055177,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76059","0.00872803,-0.0100708,-0.062439,-0.0409546,0.0409546,-0.120178,-0.0691528,-0.062439,0.0463257,-0.0678101,-0.121521,0.09198","-0.71777,0.87808,0.851103,-0.84384,-0.572504,-0.773281,0.49572,0.757198,-0.0251617,0.0671864,-0.0879383,-0.253956"
491,9.85409,20.063,0,10,1,0,"0,-0,0,0.00278135,-0.000891119,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.00385918,0.038269,-0.0328979,-0.0906372,0.0221558,-0.0866089,-0.136295,-0.0584106,0.050354,0.0414834,0.0108743,0.0592045,0.0100688,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76059","0.038269,-0.0328979,-0.0906372,0.0221558,-0.0866089,-0.136295,-0.0584106,0.050354,0.0691528,0.0181274,0.0986938,0.0167847","-0.716732,0.91284,0.842802,-0.851103,-0.555382,-0.745266,0.518547,0.728146,-0.0308685,0.0334625,-0.0692616,-0.278858"
492,9.87415,20.062,0,10,1,0,"0,-0,0,0.00278135,-0.000891119,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.124207,-0.0651245,0.038269,-0.11615,0.0557251,-0.125553,-0.101379,0.0194702,0.0261788,-0.0165128,-0.00362476,-0.0882049,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.124207,-0.0651245,0.038269,-0.11615,0.0557251,-0.125553,-0.101379,0.0194702,0.0436401,-0.0275269,-0.00604248,-0.147038","-0.713619,0.900908,0.846434,-0.867704,-0.559013,-0.761868,0.523216,0.767056,-0.0329437,0.0775623,-0.06563,-0.270557"
493,9.89421,20.06,0,10,1,0,"0,-0,0,0.00271218,-0.000839494,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.00385918,-0.191349,0.0328979,0.00872803,0.110779,-0.0825806,-0.0154419,0.10675,0.038269,-0.0181238,0.0253733,0.0575935,0.00201376,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76059","-0.191349,0.0328979,0.00872803,0.110779,-0.0825806,-0.0154419,0.10675,0.038269,-0.0302124,0.0422974,0.0960083,0.00335693","-0.721401,0.890532,0.858885,-0.819975,-0.535149,-0.768612,0.532555,0.75201,-0.0453949,0.0339813,-0.0765247,-0.306355"
494,9.91429,20.0817,0,10,1,0,"0,-0,0,0.00270341,-0.000779096,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000867718,0.00385918,0.0852661,-0.0906372,0.160465,0.00604248,0.0463257,0.0570679,-0.0275269,0.0664673,0.0398724,0.0100688,0.0519549,-0.0165128,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76557,-1.76059","0.0852661,-0.0906372,0.160465,0.00604248,0.0463257,0.0570679,-0.0275269,0.0664673,0.0664673,0.0167847,0.0866089,-0.0275269","-0.704281,0.872892,0.848509,-0.847471,-0.552269,-0.767574,0.518028,0.741116,-0.0433197,0.0448761,-0.0635548,-0.247211"
495,9.93437,20.0826,0,10,1,0,"0,-0,0,0.00264301,-0.000787869,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0207089,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.0036292,0.0234985,0.222233,0.0288696,-0.0342407,0.0973511,-0.062439,-0.0409546,0.100037,0.0197348,-0.0447054,-0.0366504,-0.0149018,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.390709,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76097","0.0234985,0.222233,0.0288696,-0.0342407,0.0973511,-0.062439,-0.0409546,0.100037,0.0328979,-0.0745239,-0.0610962,-0.0248413","-0.710506,0.884306,0.868223,-0.861998,-0.547081,-0.729183,0.532036,0.748379,-0.0256805,0.0339813,-0.0806751,-0.271076"
496,9.95445,20.0772,0,10,1,0,"0,-0,0,0.00264301,-0.000787869,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.161808,-0.104065,0.0879517,0.0718384,0.0302124,-0.0812378,0.0288696,-0.138981,-0.0430944,-0.0310119,-0.0245678,-0.00523577,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.161808,-0.104065,0.0879517,0.0718384,0.0302124,-0.0812378,0.0288696,-0.138981,-0.0718384,-0.0516968,-0.0409546,-0.00872803","-0.710506,0.889494,0.858366,-0.870298,-0.580805,-0.772762,0.529961,0.731258,-0.0386505,0.0334625,-0.0811939,-0.27367"
497,9.97452,20.072,0,10,1,0,"0,-0.00106526,0,0.00270341,-0.000779096,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0207089,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000867718,0.0036292,0.0221558,0.0275269,0.100037,-0.0718384,-0.0637817,-0.0221558,0.0342407,-0.141666,-0.0382614,-0.0455109,0.124452,-0.0237623,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.390709,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76557,-1.76097","0.0221558,0.0275269,0.100037,-0.0718384,-0.0637817,-0.0221558,0.0342407,-0.141666,-0.0637817,-0.0758667,0.207462,-0.0396118","-0.719326,0.890013,0.855772,-0.859922,-0.576654,-0.776913,0.49157,0.745785,-0.0765247,0.0153046,-0.0531769,-0.271595"
498,9.99461,20.0876,0,10,1,0,"0,-0,0,0.00283298,-0.000821948,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.00385918,-0.0221558,0.0584106,-0.0154419,0.108093,0.138981,-0.0570679,-0.0718384,-0.138981,-0.00120825,-0.0181238,-0.071287,-0.00281926,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76059","-0.0221558,0.0584106,-0.0154419,0.108093,0.138981,-0.0570679,-0.0718384,-0.138981,-0.00201416,-0.0302124,-0.118835,-0.00469971","-0.716213,0.886381,0.850584,-0.858366,-0.543968,-0.746822,0.490013,0.757717,-0.0547333,0.0215302,-0.0822315,-0.295979"
499,10.0147,20.0774,0,10,1,0,"0,-0.00213053,0,0.00285053,-0.000942744,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0207089,0.0203246,0.0125114,0.0174981,-0.012128,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.0597534,0.0731812,-0.0516968,0.120178,-0.0140991,0.0516968,0.141666,0.0355835,0.0302064,0.0213458,-0.00201376,-0.0511494,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.390709,0.390325,0.142511,0.147498,-0.142128,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.0597534,0.0731812,-0.0516968,0.120178,-0.0140991,0.0516968,0.141666,0.0355835,0.050354,0.0355835,-0.00335693,-0.0852661","-0.735409,0.893126,0.863035,-0.866667,-0.561607,-0.775875,0.511803,0.757198,-0.0287933,0.0459137,-0.0848255,-0.261738"
500,10.0348,20.0858,0,10,1,0,"0,-0,0,0.00272096,-0.000899892,-0.999996,0,0,0,0.0164889,-0.0214757,-0.0210923,0.0199412,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000867718,0.00385918,-0.288029,-0.0127563,0.0557251,-0.0369263,-0.0234985,-0.0127563,-0.145695,-0.0114136,0.0358449,-0.0116798,0.0656485,0.0825663,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386489,-0.391476,-0.391092,0.389941,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76557,-1.76059","-0.288029,-0.0127563,0.0557251,-0.0369263,-0.0234985,-0.0127563,-0.145695,-0.0114136,0.0597534,-0.0194702,0.109436,0.137638","-0.721401,0.889494,0.844358,-0.851103,-0.539818,-0.744228,0.500908,0.740597,-0.0277557,0.0376129,-0.0827503,-0.28664"
501,10.0549,20.08,0,10,1,0,"0,0.00106526,0,0.00258261,-0.000796642,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000867718,0.0036292,-0.0288696,0.0261841,-0.161808,-0.0463257,-0.0772095,0.104065,-0.141666,0.0114136,0.0390669,0.00201376,0.0962599,0.0398724,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.390709,0.389941,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76557,-1.76097","-0.0288696,0.0261841,0.101379,-0.155094,-0.0772095,0.104065,-0.141666,0.0114136,0.0651245,0.00335693,0.160465,0.0664673","-0.724514,0.869261,0.858885,-0.85681,-0.556419,-0.75201,0.519066,0.728664,-0.0619965,0.0438385,-0.0609589,-0.256031"
502,10.0749,20.0789,0,10,1,0,"0,-0,0,0.00250467,-0.000684619,-0.999997,0,0,0,0.0168723,-0.021859,-0.0207089,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,0.00604248,0.00201416,-0.0167847,0.151066,0.0315552,0.10675,0.0288696,-0.120178,-0.055177,0.0559825,0.0310119,-0.0197348,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","0.00604248,0.00201416,-0.0167847,0.151066,0.0315552,0.10675,0.0288696,-0.120178,-0.09198,0.0933228,0.0516968,-0.0328979","-0.718807,0.894163,0.850584,-0.851103,-0.556419,-0.761349,0.513359,0.742153,-0.0391693,0.0443573,-0.0578461,-0.2607"
503,10.095,20.0769,0,10,1,0,"0,-0,0,0.00248712,-0.000563823,-0.999997,0,0,0,0.0168723,-0.021859,-0.0207089,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.0036292,0.020813,0.0302124,0.0960083,-0.0610962,0.00604248,-0.00738525,0.0248413,-0.0490112,-0.0672595,-0.0221513,0.00201376,-0.109148,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76097","0.020813,0.0302124,0.0960083,-0.0610962,0.00604248,-0.00738525,0.0248413,-0.0490112,-0.112122,-0.0369263,0.00335693,-0.18195","-0.716732,0.878599,0.858366,-0.833464,-0.540855,-0.736965,0.502983,0.738522,-0.0355377,0.0469513,-0.0604401,-0.291828"
504,10.1151,20.0801,0,10,1,0,"0,-0,0,0.00261669,-0.000606675,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000867718,0.0036292,0.0194702,0.185978,0.050354,-0.0261841,-0.0704956,0.0167847,-0.0422974,-0.00604248,-0.0237623,-0.0253733,0.0809553,-0.0189293,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76557,-1.76097","0.0194702,0.185978,0.050354,-0.0261841,-0.0704956,0.0167847,-0.0422974,-0.00604248,-0.0396118,-0.0422974,0.134953,-0.0315552","-0.714138,0.914915,0.852659,-0.847471,-0.556419,-0.760311,0.568872,0.74371,-0.00596619,0.0407257,-0.063036,-0.294422"
505,10.1352,20.0732,0,10,1,0,"0,-0,0,0.00282421,-0.00076155,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000867718,0.00385918,0.108093,-0.00201416,0.0637817,-0.0825806,-0.038269,-0.00738525,0.0691528,0.0651245,-0.0229568,-0.0390669,-0.00765228,0.068065,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76557,-1.76059","0.108093,-0.00201416,0.0637817,-0.0825806,-0.038269,-0.00738525,0.0691528,0.0651245,-0.038269,-0.0651245,-0.0127563,0.113464","-0.69598,0.883787,0.861479,-0.836058,-0.52166,-0.749416,0.502464,0.735928,-0.0215302,0.0495453,-0.0604401,-0.260181"
506,10.1552,20.0805,0,10,1,0,"-0.00106526,-0.00106526,0,0.00284175,-0.000882346,-0.999996,0,0,0,0.0168723,-0.021859,-0.0207089,0.0199412,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.0036292,-0.050354,0.0302124,0.0355835,-0.211491,-0.050354,0.113464,0.0852661,-0.0140991,0.0519549,0.000402751,-0.0519549,-0.0149018,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.390709,0.389941,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76097","-0.050354,0.0302124,0.0355835,-0.211491,-0.050354,0.113464,0.0852661,-0.0140991,0.0866089,0.000671387,-0.0866089,-0.0248413","-0.699093,0.89572,0.855253,-0.843321,-0.555382,-0.772243,0.520103,0.749416,-0.0438385,0.0811939,-0.0811939,-0.297016"
507,10.1753,20.0804,0,10,1,0,"-0.00106526,0.00106526,0,0.0027989,-0.00101192,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0207089,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00086829,0.000637738,0.00385918,-0.122864,0.0597534,-0.0543823,-0.144352,0.0127563,-0.0530396,-0.0463257,0.0234985,0.00845778,-0.0430944,0.0358449,0.113175,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.390709,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76749,1.76557,-1.76596,-1.76059","-0.122864,0.0597534,-0.0543823,-0.144352,0.0127563,-0.0530396,-0.0463257,0.0234985,0.0140991,-0.0718384,0.0597534,0.188663","-0.717251,0.889494,0.835539,-0.862516,-0.545006,-0.733334,0.504539,0.75201,-0.0422821,0.0225677,-0.0583649,-0.312061"
508,10.1954,20.0832,0,10,1,0,"0,-0,0,0.00272096,-0.000899892,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.0036292,-0.0114136,0.0261841,0.0731812,0.223576,-0.0718384,-0.0194702,-0.0261841,-0.0463257,-0.063232,-0.0382614,0.0390669,-0.12848,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76097","-0.0114136,0.0261841,0.0731812,0.223576,-0.0718384,-0.0194702,-0.0261841,-0.0463257,-0.105408,-0.0637817,0.0651245,-0.214176","-0.740078,0.893644,0.856291,-0.83917,-0.553307,-0.769131,0.522179,0.757717,-0.0277557,0.0132294,-0.0485077,-0.287678"
509,10.2155,20.0742,0,10,1,0,"0,-0,0,0.00263424,-0.000727471,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0199412,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.00385918,-0.0328979,-0.0731812,0.0248413,-0.0369263,-0.0812378,0.0288696,-0.128239,-0.0584106,-0.00201376,0.0390669,-0.0398724,0.0793443,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.389941,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76059","-0.0328979,-0.0731812,0.0248413,-0.0369263,-0.0812378,0.0288696,-0.128239,-0.0584106,-0.00335693,0.0651245,-0.0664673,0.132267","-0.701687,0.875486,0.861998,-0.858885,-0.543449,-0.750973,0.524773,0.728664,-0.0313873,0.0448761,-0.0713367,-0.277821"
510,10.2356,20.0834,0,10,1,0,"0,-0,0,0.00261669,-0.000606675,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0128947,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.0036292,0.0718384,0.0315552,-0.120178,-0.0409546,0.0422974,0.0154419,0.0355835,0.0973511,-0.055177,0.00120825,-0.0358449,0.0116798,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142895,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76097","0.0718384,0.0315552,-0.120178,-0.0409546,0.0422974,0.0154419,0.0355835,0.0973511,-0.09198,0.00201416,-0.0597534,0.0194702","-0.706356,0.883787,0.844877,-0.854734,-0.526848,-0.73904,0.545006,0.755642,-0.0313873,0.0599213,-0.0531769,-0.285603"
511,10.2556,20.076,0,10,1,0,"0,-0,0,0.00261669,-0.000606675,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0199412,0.0128947,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.00385918,-0.110779,0.020813,0.0449829,-0.10675,0.0543823,-0.0570679,-0.0906372,0.169865,0.0326229,0.132508,0.0197348,-0.0140963,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.389941,0.142895,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76059","-0.110779,0.020813,0.0449829,-0.10675,0.0543823,-0.0570679,-0.0906372,0.169865,0.0543823,0.22089,0.0328979,-0.0234985","-0.699612,0.894682,0.868223,-0.816343,-0.550194,-0.757198,0.521141,0.759274,-0.0251617,0.0376129,-0.0500641,-0.269001"
512,10.2757,20.0809,0,10,1,0,"0,-0,0,0.00264301,-0.000787869,-0.999996,0,0,0,0.0168723,-0.0214757,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,0.000282756,-0.00109827,0.000637738,0.00385918,0.0194702,0.0866089,0.0100708,0.207462,-0.0637817,-0.108093,-0.062439,0.0288696,0.0229568,-0.0455109,-0.0149018,0.0326229,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391476,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76749,1.76519,-1.76596,-1.76059","0.0194702,0.0866089,0.0100708,0.207462,-0.0637817,-0.108093,-0.062439,0.0288696,0.038269,-0.0758667,-0.0248413,0.0543823","-0.711544,0.89105,0.840727,-0.857847,-0.542931,-0.762386,0.512321,0.755123,-0.0350189,0.0396881,-0.0511017,-0.336447"
513,10.2958,20.0996,0,10,1,0,"0,-0,0,0.00272096,-0.000899892,-0.999996,0,0,0,0.0168723,-0.021859,-0.0210923,0.0203246,0.0125114,0.0174981,-0.0125114,-0.0182658,5.22032e-05,-0.00086829,0.000637738,0.0036292,0.0879517,-0.136295,0.0261841,-0.0691528,0.0530396,0.153751,0.0543823,0.0261841,-0.0414834,-0.0398724,0.0398724,0.0326229,0,0,0,0,0,0,0,0,0,0,0,0","","","","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",0,0,1,1,"0.386872,-0.391859,-0.391092,0.390325,0.142511,0.147498,-0.142511,-0.148266,1.76711,1.76557,-1.76596,-1.76097","0.0879517,-0.136295,0.0261841,-0.0691528,0.0530396,0.153751,0.0543823,0.0261841,-0.0691528,-0.0664673,0.0664673,0.0543823","-0.713619,0.864592,0.855772,-0.854734,-0.564203,-0.765499,0.518547,0.735928,-0.0303497,0.0303497,-0.0485077,-0.285084"
